	Deformación;     Fuerza estándar
 -8,535401523113e-02;  3,447840452194e+00
 -9,785096347332e-02;  2,972418546677e+00
  0,000000000000e+00;  2,781106472015e+00
 -4,193513188511e-03;  2,615349054337e+00
 -1,121520996094e-02;  2,361092090607e+00
 -1,669046096504e-02;  2,185045719147e+00
 -1,890563964844e-02;  2,118759393692e+00
 -2,945908345282e-02;  1,845974802971e+00
 -3,352024406195e-02;  1,783499002457e+00
 -3,463479876518e-02;  2,506454706192e+00
 -3,470445796847e-02;  3,301582813263e+00
 -1,015638280660e-02;  5,847224712372e+00
  3,517117723823e-02;  7,585650920868e+00
  8,772940933704e-02;  9,622724533081e+00
  1,350631713867e-01;  1,194526863098e+01
  1,795826852322e-01;  1,454115676880e+01
  2,216989248991e-01;  1,734916114807e+01
  2,608616054058e-01;  2,024700546265e+01
  2,968199253082e-01;  2,309552955627e+01
  3,294763863087e-01;  2,580402946472e+01
  3,592001795769e-01;  2,836126136780e+01
  3,859286010265e-01;  3,076100730896e+01
  4,095850288868e-01;  3,297905731201e+01
  4,306919276714e-01;  3,501225662231e+01
  4,494861066341e-01;  3,685995483398e+01
  4,658840000629e-01;  3,851355743408e+01
  4,803244471550e-01;  3,998060607910e+01
  4,926124215126e-01;  4,127368164063e+01
  5,035350918770e-01;  4,240985870361e+01
  5,210335850716e-01;  4,425660324097e+01
  5,345475673676e-01;  4,562325286865e+01
  5,446900129318e-01;  4,662791442871e+01
  5,555290579796e-01;  4,764969253540e+01
  5,669532418251e-01;  4,853898620605e+01
  5,777574777603e-01;  4,915007019043e+01
  5,843472480774e-01;  4,374543762207e+01
  5,416110754013e-01;  3,832103729248e+01
  4,983802437782e-01;  3,531067276001e+01
  4,604296386242e-01;  3,218634033203e+01
  4,284837245941e-01;  2,897322273254e+01
  4,022011160851e-01;  2,573976325989e+01
  3,817699253559e-01;  2,282845878601e+01
  3,666537702084e-01;  2,057817268372e+01
  3,551320731640e-01;  1,892687988281e+01
  3,369996547699e-01;  1,679009056091e+01
  3,228517472744e-01;  1,552820301056e+01
  3,111210763454e-01;  1,463872718811e+01
  2,970985770226e-01;  1,365981292725e+01
  2,858624756336e-01;  1,295677471161e+01
  2,748214006424e-01;  1,227076148987e+01
  2,638291120529e-01;  1,166277313232e+01
  2,535891234875e-01;  1,112775611877e+01
  2,441084533930e-01;  1,069112396240e+01
  2,413429617882e-01;  1,366649055481e+01
  2,709274291992e-01;  1,748466110229e+01
  3,119778931141e-01;  1,985890769958e+01
  3,507922589779e-01;  2,249170303345e+01
  3,852877318859e-01;  2,533843421936e+01
  4,159379899502e-01;  2,835596656799e+01
  4,427918195724e-01;  3,137587738037e+01
  4,657725393772e-01;  3,414651489258e+01
  4,849638044834e-01;  3,657730484009e+01
  5,008879899979e-01;  3,869193267822e+01
  5,144298672676e-01;  4,051005172729e+01
  5,257356166840e-01;  4,205389404297e+01
  5,434640049934e-01;  4,443472671509e+01
  5,555917620659e-01;  4,607938385010e+01
  5,674199461937e-01;  4,758436203003e+01
  5,787118077278e-01;  4,879701232910e+01
  5,878093838692e-01;  4,858541870117e+01
  5,890632271767e-01;  4,539726257324e+01
  5,706591606140e-01;  4,051511001587e+01
  5,335235595703e-01;  3,769591903687e+01
  4,946882724762e-01;  3,471783065796e+01
  4,612655639648e-01;  3,163463783264e+01
  4,331230521202e-01;  2,847089767456e+01
  4,101144671440e-01;  2,536949539185e+01
  3,920865356922e-01;  2,271820068359e+01
  3,789069056511e-01;  2,070299911499e+01
  3,686948120594e-01;  1,919419288635e+01
  3,518301844597e-01;  1,718214416504e+01
  3,382813930511e-01;  1,593039703369e+01
  3,269338309765e-01;  1,501506137848e+01
  3,129670619965e-01;  1,398745918274e+01
  3,022185564041e-01;  1,322134399414e+01
  2,905645072460e-01;  1,248544025421e+01
  2,803732752800e-01;  1,184840774536e+01
  2,698198258877e-01;  1,125698184967e+01
  2,601023018360e-01;  1,076796436310e+01
  2,556301653385e-01;  1,387693214417e+01
  2,922293543816e-01;  1,760144615173e+01
  3,298664987087e-01;  1,989071846008e+01
  3,637698590755e-01;  2,241782951355e+01
  3,943156301975e-01;  2,514336013794e+01
  4,215247035027e-01;  2,801755905151e+01
  4,455991089344e-01;  3,084504890442e+01
  4,664412736893e-01;  3,341393280029e+01
  4,840303361416e-01;  3,569210052490e+01
  4,989932477474e-01;  3,770423126221e+01
  5,121101737022e-01;  3,946399688721e+01
  5,232278704643e-01;  4,098841857910e+01
  5,412975549698e-01;  4,342284011841e+01
  5,542821288109e-01;  4,520896911621e+01
  5,674756765366e-01;  4,696417236328e+01
  5,788998603821e-01;  4,839314270020e+01
  5,894951224327e-01;  4,928345108032e+01
  5,924556851387e-01;  4,532268142700e+01
  5,704362392426e-01;  4,062924575806e+01
  5,351954102516e-01;  3,792529678345e+01
  5,009437203407e-01;  3,506304550171e+01
  4,712826311588e-01;  3,208316802979e+01
  4,461006522179e-01;  2,901591682434e+01
  4,253838658333e-01;  2,604806709290e+01
  4,085749685764e-01;  2,354626655579e+01
  3,956949114799e-01;  2,161738586426e+01
  3,849603533745e-01;  2,012749290466e+01
  3,677822649479e-01;  1,804957962036e+01
  3,537040352821e-01;  1,668053817749e+01
  3,419176042080e-01;  1,566503620148e+01
  3,275050222874e-01;  1,451002693176e+01
  3,158021867275e-01;  1,366012096405e+01
  3,039948940277e-01;  1,282429599762e+01
  2,924940586090e-01;  1,209158229828e+01
  2,818849086761e-01;  1,145055675507e+01
  2,716449201107e-01;  1,089619064331e+01
  2,651456892490e-01;  1,186336326599e+01
  2,646093070507e-01;  1,299036216736e+01
  2,829646170139e-01;  1,620912742615e+01
  3,160042166710e-01;  1,824757003784e+01
  3,493363857269e-01;  2,053198242188e+01
  3,792482316494e-01;  2,303153610229e+01
  4,063180088997e-01;  2,571613693237e+01
  4,306570887566e-01;  2,847847938538e+01
  4,521610438824e-01;  3,109115028381e+01
  4,705442488194e-01;  3,343638610840e+01
  4,864335954189e-01;  3,553350067139e+01
  5,003376603127e-01;  3,740209579468e+01
  5,125699043274e-01;  3,905058670044e+01
  5,231233835220e-01;  4,049605560303e+01
  5,406566858292e-01;  4,286228179932e+01
  5,536203980446e-01;  4,465493392944e+01
  5,673503279686e-01;  4,650209045410e+01
  5,779455304146e-01;  4,789620590210e+01
  5,887985229492e-01;  4,902148818970e+01
  5,946638584137e-01;  4,594731903076e+01
  5,796939730644e-01;  4,160492706299e+01
  5,488069057465e-01;  3,905062103271e+01
  5,162270665169e-01;  3,632186126709e+01
  4,877710640430e-01;  3,346399307251e+01
  4,630627930164e-01;  3,050258255005e+01
