         Deformación;     Fuerza estándar
  7,706590890884e-01;  2,487011146545e+01
  7,562186121941e-01;  2,336682128906e+01
  7,436241507530e-01;  2,206347846985e+01
  7,320954799652e-01;  2,094263076782e+01
  7,219181656837e-01;  1,996006011963e+01
  7,100063562393e-01;  1,882991218567e+01
  6,988608241081e-01;  1,786995124817e+01
  6,872764229774e-01;  1,686102676392e+01
  6,766045689583e-01;  1,598927402496e+01
  6,656610369682e-01;  1,514782047272e+01
  6,551772356033e-01;  1,436446475983e+01
  6,448118686676e-01;  1,362650012970e+01
  6,344465017319e-01;  1,293001365662e+01
  6,262615323067e-01;  1,244060993195e+01
  6,247847080231e-01;  1,235726833344e+01
  6,233009696007e-01;  1,227524948120e+01
  6,211972236633e-01;  1,215260314941e+01
  6,150254011154e-01;  1,180248260498e+01
  6,097869873047e-01;  1,154615974426e+01
  6,056213378906e-01;  1,174426078796e+01
  6,191353201866e-01;  1,444423866272e+01
  6,330184936523e-01;  1,649967002869e+01
  6,503846645355e-01;  1,911175537109e+01
  6,606037020683e-01;  2,059604263306e+01
  6,714149117470e-01;  2,217383575439e+01
  6,829714775085e-01;  2,384432411194e+01
  6,955450177193e-01;  2,560841751099e+01
  7,084947824478e-01;  2,745749092102e+01
  7,223152518272e-01;  2,937304115295e+01
  7,365606427193e-01;  3,132651710510e+01
  7,518091797829e-01;  3,329759979248e+01
  7,676219344139e-01;  3,526271820068e+01
  7,828843593597e-01;  3,720096206665e+01
  7,972760200500e-01;  3,909832763672e+01
  8,107203841209e-01;  4,094771575928e+01
  8,233357071877e-01;  4,272820663452e+01
  8,350594639778e-01;  4,442118453979e+01
  8,462746739388e-01;  4,601551055908e+01
  8,570440411568e-01;  4,751240158081e+01
  8,670611381531e-01;  4,893492507935e+01
  8,861200213432e-01;  5,155873107910e+01
  9,029636979103e-01;  5,391473770142e+01
  9,181704521179e-01;  5,603211593628e+01
  9,317052960396e-01;  5,793471908569e+01
  9,442649483681e-01;  5,965001296997e+01
  9,553826451302e-01;  6,118103408813e+01
  9,655598998070e-01;  6,255672454834e+01
  9,788649082184e-01;  6,433682250977e+01
  9,900661706924e-01;  6,584239196777e+01
  1,002681612968e+00;  6,747905731201e+01
  1,012928485870e+00;  6,876677703857e+01
  1,024770617485e+00;  7,021142578125e+01
  1,035742044449e+00;  7,144322967529e+01
  1,046190977097e+00;  7,243715667725e+01
  1,049590349197e+00;  7,272753143311e+01
  1,051143765450e+00;  7,286418914795e+01
  1,053386807442e+00;  7,306417083740e+01
  1,059677124023e+00;  7,352758026123e+01
  1,064504504204e+00;  7,378855895996e+01
  1,068300962448e+00;  7,351165771484e+01
  1,058116793633e+00;  6,970778656006e+01
  1,044177889824e+00;  6,679678344727e+01
  1,027626752853e+00;  6,323666763306e+01
  1,008853435516e+00;  5,932899093628e+01
  9,891118407249e-01;  5,533991241455e+01
  9,786629080772e-01;  5,333512496948e+01
  9,677611589432e-01;  5,134590911865e+01
  9,565320014954e-01;  4,939186859131e+01
  9,447804093361e-01;  4,748993682861e+01
  9,327153563499e-01;  4,563750457764e+01
  9,203995466232e-01;  4,385115051270e+01
  9,087942242622e-01;  4,214361190796e+01
  8,982198834419e-01;  4,051735687256e+01
  8,880147337914e-01;  3,898509216309e+01
  8,693389892578e-01;  3,623341751099e+01
  8,521609306335e-01;  3,388218688965e+01
  8,369193673134e-01;  3,185174751282e+01
  8,229456543922e-01;  3,009175491333e+01
  8,104068636894e-01;  2,853565216064e+01
  7,987388968468e-01;  2,715095520020e+01
  7,877256870270e-01;  2,591557312012e+01
  7,775344848633e-01;  2,478772926331e+01
  7,634631991386e-01;  2,327931213379e+01
  7,507642507553e-01;  2,198765182495e+01
  7,395977973938e-01;  2,084503746033e+01
  7,291697859764e-01;  1,986931800842e+01
  7,175435423851e-01;  1,874281311035e+01
  7,069064974785e-01;  1,779089355469e+01
  6,950086355209e-01;  1,678773117065e+01
  6,830759644508e-01;  1,576706027985e+01
  6,724528670311e-01;  1,491102218628e+01
  6,611610054970e-01;  1,408088016510e+01
  6,505100131035e-01;  1,333837318420e+01
  6,410293579102e-01;  1,269907093048e+01
  6,354426741600e-01;  1,235081481934e+01
  6,340076327324e-01;  1,226294708252e+01
  6,320641636848e-01;  1,213289928436e+01
  6,260316371918e-01;  1,181268119812e+01
  6,207932233810e-01;  1,154066562653e+01
  6,165370345116e-01;  1,167192459106e+01
  6,276686191559e-01;  1,411493110657e+01
  6,404581665993e-01;  1,605422210693e+01
  6,572461128235e-01;  1,857082366943e+01
  6,773220300674e-01;  2,155055618286e+01
  6,887044310570e-01;  2,318599700928e+01
  7,007694840431e-01;  2,491423797607e+01
  7,133013010025e-01;  2,673495292664e+01
  7,267804145813e-01;  2,862735939026e+01
  7,405521273613e-01;  3,056991004944e+01
  7,554872035980e-01;  3,253499603271e+01
